id,gw,xPts,xMins,Pts,f_error
579,3,1.93,26.53,2.0,-0.07000000000000006
579,4,2.99,61.83,7.0,-4.01
579,5,3.3,61.83,3.0,0.2999999999999998
579,6,3.52,61.83,0.0,3.52
579,8,2.53,69.04,2.0,0.5299999999999998
579,9,3.07,71.66,1.0,2.07
580,10,2.13,50.43,1.0,1.13
580,2,1.48,12.63,0.0,1.48
580,3,1.63,17.76,0.0,1.63
580,4,2.15,33.68,1.0,1.15
580,5,2.24,48.83,1.0,1.2400000000000002
580,6,2.7,48.83,0.0,2.7
580,8,2.06,43.75,1.0,1.06
580,9,2.31,44.64,3.0,-0.69
582,10,2.38,46.17,2.0,0.3799999999999999
582,3,1.62,11.05,0.0,1.62
582,4,1.87,34.11,1.0,0.8700000000000001
582,5,1.76,46.17,2.0,-0.24
582,6,2.71,56.83,0.0,2.71
582,8,2.61,46.83,2.0,0.6099999999999999
582,9,2.23,49.21,1.0,1.23
585,10,1.78,22.37,8.0,-6.22
585,3,2.09,5.53,0.0,2.09
585,4,2.2,23.68,1.0,1.2000000000000002
585,5,1.81,35.53,0.0,1.81
585,6,2.81,35.53,1.0,1.81
585,8,1.95,22.37,1.0,0.95
585,9,1.58,15.79,1.0,0.5800000000000001
586,10,2.79,67.79,2.0,0.79
586,3,2.22,29.84,1.0,1.2200000000000002
586,4,2.77,39.5,6.0,-3.23
586,5,3.33,73.02,4.0,-0.6699999999999999
586,6,3.49,70.36,1.0,2.49
586,9,1.89,68.68,0.0,1.89
587,10,4.32,61.36,1.0,3.3200000000000003
587,3,2.68,19.89,0.0,2.68
587,4,3.36,22.11,1.0,2.36
587,5,4.1,34.11,1.0,3.0999999999999996
587,6,3.38,26.53,0.0,3.38
587,8,3.5,27.63,1.0,2.5
587,9,3.3,22.11,3.0,0.2999999999999998
589,10,2.48,83.67,2.0,0.48
589,3,1.72,18.95,2.0,-0.28
589,4,2.62,70.36,2.0,0.6200000000000001
589,5,2.81,70.36,3.0,-0.18999999999999995
589,6,3.07,75.15,9.0,-5.93
589,8,2.44,80.4,1.0,1.44
589,9,2.75,80.4,2.0,0.75
593,10,2.22,49.79,5.0,-2.78
593,4,2.57,46.17,1.0,1.5699999999999998
593,5,2.68,64.21,1.0,1.6800000000000002
593,6,2.82,76.9,1.0,1.8199999999999998
593,9,2.1,67.79,1.0,1.1
594,4,2.36,10.53,0.0,2.36
594,5,2.33,42.07,7.0,-4.67
594,6,3.6,55.36,2.0,1.6
594,8,5.36,77.77,9.0,-3.6399999999999997
594,9,2.61,2.11,0.0,2.61
603,10,4.46,69.91,8.0,-3.54
603,6,2.45,35.37,2.0,0.4500000000000002
603,8,3.57,63.5,2.0,1.5699999999999998
603,9,4.02,68.68,3.0,1.0199999999999996
609,10,2.8,58.36,8.0,-5.2
609,6,1.76,9.47,6.0,-4.24
609,9,2.23,64.33,7.0,-4.77
610,10,3.91,20.53,7.0,-3.09
610,6,3.18,7.37,0.0,3.18
610,8,3.67,26.68,6.0,-2.33
610,9,3.69,71.07,1.0,2.69
612,10,3.36,77.98,1.0,2.36
612,6,1.34,0.05,0.0,1.34
612,8,1.78,17.74,-1.0,2.7800000000000002
612,9,3.59,54.93,6.0,-2.41
614,10,2.08,4.21,0.0,2.08
614,6,2.2,45.93,1.0,1.2000000000000002
614,8,3.14,60.07,6.0,-2.86
614,9,3.14,66.94,0.0,3.14
617,10,3.94,63.5,0.0,3.94
617,6,2.26,6.32,0.0,2.26
617,9,3.16,55.13,9.0,-5.84
618,10,2.84,55.64,1.0,1.8399999999999999
618,6,1.5,3.16,1.0,0.5
618,8,2.23,22.11,1.0,1.23
618,9,2.01,21.05,1.0,1.0099999999999998
620,6,1.61,9.47,0.0,1.61
620,9,1.52,5.26,0.0,1.52
622,6,1.68,9.47,0.0,1.68
622,8,1.54,11.84,1.0,0.54
622,9,1.91,11.84,0.0,1.91
623,10,1.09,73.12,0.0,1.09
623,8,2.18,25.79,0.0,2.18
623,9,3.0,35.53,1.0,2.0
